# uniform1 uniform2 gaussian1 gaussian2
  0.770169 0.522220 1.006446 1.273552
  0.995406 0.790125 -0.330398 0.708563
  0.119845 0.940550 -0.774345 1.291501
  0.115472 0.540386 1.769069 -0.951674
  0.519640 0.343375 0.321348 -0.901782
  0.285157 0.353457 -0.141696 -2.027675
  0.395694 0.001803 0.845668 0.231769
  0.325515 0.248733 -1.548185 1.723792
  0.211223 0.796659 -0.550243 0.988497
  0.746036 0.777352 0.366485 -0.226826
  0.512062 0.093319 -0.349082 1.218290
  0.713840 0.089747 -0.972195 2.110034
  0.268192 0.097906 0.233549 2.168275
  0.984234 0.304008 -0.770659 -0.690575
  0.287084 0.598053 0.372369 0.660912
  0.078483 0.154632 -0.230648 0.798547
  0.135976 0.437763 1.935228 -1.171533
  0.364334 0.194839 -0.624807 -0.315802
  0.899620 0.681072 -0.558583 -2.267282
  0.522885 0.871076 -0.305342 -0.569032
  0.886335 0.802932 0.095436 1.456787
  0.313489 0.982817 -1.149953 -0.626642
  0.479917 0.797864 -0.580290 0.287074
  0.675852 0.158316 -1.306806 -1.187686
  0.317443 0.591336 0.782628 -1.257131
  0.498036 0.892875 -0.436365 1.214259
  0.063317 0.838786 -0.043620 -0.750831
  0.819443 0.893130 -0.248811 -0.234259
  0.937933 0.057544 0.011387 0.131488
  0.117851 0.430226 -1.567163 0.897101
  0.290701 0.209518 -2.037950 0.165331
  0.290511 0.582057 0.610476 0.011416
  0.257441 0.088785 0.465051 0.046118
  0.355514 0.207420 1.790555 -1.101291
  0.637463 0.035017 1.260372 1.380255
  0.183057 0.442844 -0.779229 -0.906214
  0.228822 0.321670 0.487979 0.579139
  0.629151 0.398217 -0.134051 1.266208
  0.146916 0.834603 -0.043031 -0.819512
  0.978376 0.746995 -0.256386 0.691515
  0.875784 0.061170 0.111585 -0.543054
  0.027578 0.935842 -0.507451 1.387885
  0.585017 0.288997 0.021632 0.369852
  0.810442 0.319765 1.873358 0.254949
  0.095988 0.978477 -0.296281 -1.299098
  0.383259 0.389155 0.073336 -0.105760
  0.392345 0.679383 -0.798762 -1.301216
  0.332436 0.584043 0.520899 1.001233
  0.165307 0.771332 1.049220 0.158861
  0.787426 0.403043 1.026584 1.214839
  0.328201 0.259737 -0.850305 1.909918
  0.781747 0.375330 0.698816 -0.751289
  0.809766 0.049784 0.721969 2.354264
  0.553307 0.408762 -0.317808 -0.346842
  0.442754 0.437593 1.794845 0.604131
  0.188017 0.414651 0.393814 0.621777
  0.886899 0.696631 -1.162162 -0.106413
  0.801349 0.179281 -0.915779 0.547494
  0.518457 0.411987 0.743270 0.661558
  0.740497 0.194163 0.718445 -0.294045
  0.949043 0.853016 0.961716 0.329804
  0.710612 0.015794 1.269945 0.072517
  0.350039 0.165776 -0.734275 1.890753
  0.207752 0.146067 -1.496590 -0.088544
  0.063996 0.926072 0.411454 1.880064
  0.122698 0.901329 -0.791254 0.126537
  0.046858 0.235340 0.460182 -0.527167
  0.560536 0.254690 -1.383948 -0.703715
  0.143962 0.513667 -0.155157 -0.691585
  0.967526 0.208917 0.950348 -1.623450
  0.678503 0.989206 0.239220 -0.134794
  0.568917 0.246671 -0.869311 -1.599478
  0.470785 0.937040 0.400769 0.319894
  0.924547 0.098498 0.673630 1.308933
  0.724792 0.804087 0.393974 0.306230
  0.121494 0.424121 -0.531440 0.229796
  0.837656 0.085226 0.161985 -0.925142
  0.645410 0.627510 -1.686812 -0.308136
  0.806342 0.643818 0.505036 -0.144706
  0.770254 0.311362 -1.018449 0.787028
  0.123974 0.464344 -0.914681 -1.860635
  0.477786 0.159846 -0.657260 -0.049069
  0.804149 0.488246 -0.336593 0.056658
  0.793662 0.345874 -0.470704 -1.539859
  0.052162 0.739703 -0.853512 0.046370
  0.956575 0.059094 -0.460992 -0.369913
  0.083897 0.244932 0.395099 1.292156
  0.995918 0.010548 -0.450910 0.126032
  0.736420 0.896907 1.044093 -0.206878
  0.207419 0.534386 1.387184 2.086569
  0.094560 0.763654 1.535685 -0.331278
  0.334599 0.718648 -0.314268 -0.054916
  0.112745 0.032992 1.453096 -1.054423
  0.050166 0.446764 1.690595 -1.003546
  0.858720 0.222238 0.487197 -0.369697
  0.725456 0.495255 -0.339287 -0.418126
  0.969259 0.811462 1.807598 -0.347997
  0.813115 0.436382 -0.464299 1.081534
  0.977541 0.428810 -0.638597 0.070862
  0.851521 0.992070 0.282344 -0.993808
  0.795067 0.918880 -0.078014 1.476892
  0.942357 0.126950 0.164958 0.393313
  0.141900 0.327118 -0.323947 0.182531
  0.896700 0.694879 -0.428691 0.103523
  0.432325 0.183640 -0.394199 0.310804
  0.977924 0.891895 -0.470036 1.182398
  0.590041 0.682186 1.970572 -0.231392
  0.376958 0.479612 0.369726 0.289826
  0.770772 0.320355 0.422941 1.028327
  0.755627 0.991968 0.390508 0.258380
  0.407195 0.506111 0.805201 -1.258446
  0.005749 0.912458 1.233650 -0.041698
  0.502714 0.145618 0.127993 2.243970
  0.819717 0.282320 1.851537 0.182682
  0.008191 0.447668 -0.636082 -0.022715
  0.123846 0.750227 0.234829 -0.188408
  0.386551 0.224532 -1.330817 -0.036754
  0.032023 0.166426 -0.610877 -0.226291
  0.490021 0.404695 -0.046889 -1.646906
  0.900998 0.880410 -0.339148 -1.604886
  0.334965 0.928185 1.355258 0.665491
  0.877114 0.549672 -0.331387 -0.850708
  0.544607 0.561252 1.003478 2.009421
  0.705900 0.211341 0.484239 1.138043
  0.191917 0.888173 -0.079482 0.253421
  0.010816 0.939369 -0.340327 1.137291
  0.983950 0.768149 0.780900 -1.241440
  0.247517 0.988739 -0.440341 -1.345178
  0.887452 0.975024 1.086065 -0.861856
  0.994796 0.019779 -0.737466 -1.220382
  0.269880 0.037656 1.786666 -0.385732
  0.974076 0.244846 -0.725969 -0.934447
  0.497243 0.878182 -1.117120 2.406532
  0.481948 0.104614 -0.955058 -0.026458
  0.528201 0.416283 0.141140 -0.831089
  0.488722 0.762211 0.438412 0.851741
  0.734709 0.159192 0.642188 0.153662
  0.536766 0.983900 -0.076811 0.834560
  0.882107 0.741764 0.484552 -0.253585
  0.844306 0.987399 0.315953 1.154137
  0.513317 0.062684 -1.026711 -0.100898
  0.827768 0.293799 0.453449 1.217452
  0.700408 0.500845 0.675593 -1.437938
  0.489287 0.405894 1.376670 0.843160
  0.851487 0.725963 0.249050 0.121328
  0.207837 0.355754 0.155760 0.330550
  0.887843 0.837049 -0.365676 -0.894554
  0.209353 0.747216 -0.367851 -0.464535
  0.749238 0.955981 1.239755 0.516991
  0.880677 0.489636 -0.270913 0.623147
  0.179112 0.363312 -1.229758 0.078121
  0.237567 0.711444 2.502316 1.294472
  0.239100 0.987812 -0.189367 0.877426
  0.274674 0.354094 -0.668506 0.019586
  0.719524 0.546684 -1.323066 -0.257545
  0.876125 0.623879 0.475687 -0.329843
  0.275621 0.162620 0.554165 -0.092413
  0.240726 0.701967 -1.341921 -2.006390
  0.842427 0.467135 -1.291293 0.595425
  0.573458 0.705421 0.592843 0.950736
  0.860099 0.375262 1.222471 -1.656350
  0.184493 0.160265 -1.085076 -0.380868
  0.866692 0.662927 0.427527 -0.662176
  0.111270 0.554698 0.877583 -0.612530
  0.839186 0.485160 -1.265950 1.834140
  0.797123 0.737809 -0.136553 1.485728
  0.110059 0.055145 0.963040 -0.086510
  0.665651 0.043559 0.004368 -0.147366
  0.760860 0.186361 0.793124 -0.362182
  0.209201 0.866911 0.660181 -2.090226
  0.699010 0.983269 -0.346467 0.529260
  0.911774 0.977161 1.610910 -1.623943
  0.030461 0.512326 -1.446552 0.031090
  0.307081 0.112281 -0.447692 1.714537
  0.012096 0.472626 -0.637208 0.215159
  0.723550 0.382816 -1.540890 2.187124
  0.118973 0.359338 -1.683171 -0.237344
  0.402092 0.554344 0.010996 -0.808191
  0.079806 0.354701 -0.119847 0.204182
  0.356216 0.779097 -1.209928 0.809150
  0.428087 0.333862 1.133872 -1.444338
  0.936945 0.218110 0.938753 0.592804
  0.107181 0.650852 1.054316 0.172587
  0.022686 0.809727 -0.677256 0.504370
  0.263498 0.636546 1.322219 -0.292498
  0.927798 0.997003 -0.893883 -0.054107
  0.041598 0.372060 0.609134 0.756878
  0.782180 0.253517 -1.455208 0.471176
  0.661378 0.360156 0.613851 0.227944
  0.516864 0.995214 -1.007721 0.670922
  0.670878 0.090296 -0.005073 -1.401037
  0.971409 0.335129 1.155659 -0.533917
  0.205608 0.476592 -1.188489 0.847182
  0.802193 0.637103 -0.082976 1.520795
  0.594094 0.265947 -0.510293 -2.059921
  0.781920 0.135998 -1.463579 -1.004951
  0.777352 0.239304 0.043850 1.178520
  0.721076 0.715618 -0.897327 0.511390
  0.145624 0.031556 1.587399 0.845024
  0.965730 0.570242 1.414891 -0.560478
  0.166669 0.188712 -1.549041 -0.763925
  0.555701 0.204277 -1.006512 -0.729159
  0.070870 0.336386 -1.678713 0.118994
  0.113835 0.137578 -1.217364 0.724759
  0.484560 0.014349 -0.702588 0.465286
  0.066827 0.721209 0.213017 1.214377
  0.874579 0.596030 0.807151 0.129629
  0.122852 0.566723 0.206899 0.441965
  0.620261 0.794420 -1.780692 0.655893
  0.189438 0.514637 -1.386240 -1.152452
  0.702604 0.405393 -0.483326 -0.898776
  0.486015 0.929556 -2.177788 0.306071
  0.789256 0.585350 -0.312411 0.633595
  0.399990 0.309802 -0.068960 -0.657069
  0.157295 0.446634 -0.090925 1.109443
  0.751088 0.434065 -0.700785 -0.091373
  0.367642 0.758038 0.891527 0.898629
  0.198391 0.307980 2.266067 0.858908
  0.097635 0.787265 0.235233 0.475751
  0.156856 0.315407 -0.139646 1.672279
  0.128252 0.368009 0.724155 -0.277319
  0.712632 0.043103 -1.343054 -1.286916
  0.328868 0.073741 -3.284502 1.259661
  0.507107 0.766880 2.318230 0.149798
  0.153734 0.314590 -1.400077 -0.356021
  0.355559 0.025134 -1.655875 0.331054
  0.106106 0.038779 0.044742 -0.084709
  0.983571 0.735845 0.271347 -0.084994
  0.304089 0.590344 0.044488 0.545627
  0.727423 0.823738 0.146391 0.183793
  0.556548 0.754011 -1.534882 -0.168958
  0.112428 0.721094 -0.227535 -0.515568
  0.012384 0.289404 0.017245 0.264168
  0.959122 0.740313 1.733576 -0.346798
  0.294891 0.874011 -0.918555 -0.976996
  0.819096 0.853580 1.469121 -0.606108
  0.093216 0.030690 -2.038964 -1.085221
  0.225369 0.314708 -1.571019 0.595719
  0.784153 0.408576 -1.506522 -0.967404
  0.313232 0.784410 0.358965 -0.272183
  0.799466 0.910077 0.535320 -1.654212
  0.188273 0.603976 -0.295293 1.152850
  0.382514 0.358676 0.305988 -0.779041
  0.395055 0.257586 -0.844125 -1.226531
  0.627318 0.347444 0.088250 0.243520
  0.813893 0.805939 1.122003 -1.442014
  0.935526 0.380214 0.613006 -0.328834
  0.903057 0.649020 -0.479255 1.839557
  0.982645 0.935387 -0.770126 0.916449
  0.393143 0.533541 1.899522 2.168257
  0.843003 0.812591 -1.460776 1.073266
  0.163213 0.823175 -0.521404 0.927325
  0.601362 0.599763 -0.164156 0.011506
  0.191577 0.227984 0.466163 -0.699409
  0.600913 0.143904 0.300976 -0.925072
  0.585133 0.870006 0.543904 -0.213810
  0.528235 0.647379 0.214650 0.500869
  0.580712 0.575666 0.394866 -1.025365
  0.598418 0.620159 -1.105291 1.003584
  0.450196 0.210113 -0.453564 -0.578897
  0.521470 0.045129 -0.789384 -0.067623
  0.740621 0.754269 -1.313571 -1.485731
  0.433278 0.461349 0.029953 -1.397474
  0.301922 0.298576 -0.154984 0.713676
  0.768535 0.461208 -0.050746 0.118394
  0.304364 0.808750 0.440436 -0.520414
  0.839566 0.760525 -0.515201 -1.865928
  0.509294 0.862369 1.379273 -2.914728
  0.007749 0.891471 -0.370129 -1.325951
  0.983763 0.029362 0.844054 0.045994
  0.689776 0.901421 -0.078150 -0.112298
  0.904091 0.094464 0.172506 0.028964
  0.427772 0.290137 0.926987 -0.013036
  0.898869 0.295307 0.883181 -0.563807
  0.695856 0.963657 0.475325 0.180637
  0.152792 0.864997 -0.004925 -2.178606
  0.577788 0.259422 -0.893006 1.100457
  0.440741 0.494934 -1.075698 1.409906
  0.209588 0.421955 -1.031930 -0.064821
  0.605477 0.461683 -0.741321 -0.173382
  0.306436 0.748530 1.322886 -0.295034
  0.454855 0.823841 -0.419928 -0.726549
  0.584422 0.675680 0.068853 -1.506317
  0.476318 0.615905 0.111229 -0.733700
  0.998836 0.189524 1.057900 -0.505817
  0.794410 0.926259 2.831977 0.402664
  0.916465 0.230558 -1.086896 2.025759
  0.009547 0.176384 -0.812956 -1.090443
  0.775505 0.871506 0.308781 0.427135
  0.822134 0.631070 -0.414855 0.582154
  0.928366 0.650940 0.153510 0.367283
  0.523064 0.247657 0.845170 0.563375
  0.092787 0.863681 -2.235722 2.858645
  0.588452 0.678370 -0.060820 0.085154
  0.836959 0.183024 -1.545657 0.432652
  0.287160 0.853667 -1.725011 1.754745
  0.969237 0.342463 0.709100 -0.331724
  0.777406 0.368987 0.209760 -0.012153
  0.658403 0.334952 -0.655232 -1.196207
  0.614577 0.123688 -1.002796 0.571642
  0.450798 0.561329 0.420374 0.371844
  0.560582 0.531595 0.476267 -0.747620
  0.141796 0.462919 -0.190192 -0.548621
  0.247347 0.161513 0.111529 -1.617279
  0.278353 0.920742 -0.446984 -0.893004
  0.962678 0.451147 0.002556 -0.497577
  0.959172 0.564249 -0.179951 0.701003
  0.567627 0.138881 -2.111846 -0.158251
  0.039347 0.583013 -0.051793 0.527921
  0.609568 0.790708 -0.389244 -1.339492
  0.828750 0.188590 -0.456037 0.868150
  0.069286 0.886434 -1.313414 -1.497017
  0.973477 0.657778 0.373769 -0.555745
  0.407989 0.652083 0.566863 1.774179
  0.504629 0.738843 -0.058857 0.275376
  0.046438 0.424529 1.324527 1.030579
  0.975894 0.101301 0.323972 0.098877
  0.578043 0.553977 -0.180703 -0.555956
  0.143511 0.248118 -0.927243 -0.668675
  0.990472 0.769719 -0.106206 -0.434521
  0.812233 0.079853 0.725482 -0.946669
  0.782044 0.102906 1.867473 1.665105
  0.165191 0.623802 0.513517 0.664520
  0.524861 0.326165 -0.046408 1.052035
  0.132795 0.454332 0.892663 0.546739
  0.041386 0.317161 -0.712854 -0.508703
  0.963119 0.429753 -0.106050 0.049567
  0.598928 0.602983 1.207727 1.215379
  0.402046 0.731281 0.715132 -1.506126
  0.306778 0.706123 0.300822 0.951167
  0.680473 0.284224 0.360163 0.691750
  0.257895 0.418762 0.489615 -0.267357
  0.466322 0.743680 1.251298 -0.952613
  0.115883 0.065780 -0.485884 -0.321712
  0.939577 0.480599 -2.266279 1.288858
  0.275057 0.367735 -0.167086 -1.035325
  0.223508 0.826448 1.748099 3.516733
  0.490185 0.528985 1.048836 -1.046427
  0.148010 0.047388 -0.652141 0.351493
  0.219664 0.880124 0.839718 -0.461391
  0.299537 0.243692 -0.162732 -2.057706
  0.643973 0.749715 -0.006256 2.309552
  0.830655 0.488533 0.158194 -0.032460
  0.721768 0.735514 -0.623982 0.648670
  0.614077 0.659486 1.071165 0.655749
  0.903381 0.806981 -1.144275 0.798955
  0.708122 0.336774 -0.991438 -0.093838
  0.310370 0.814574 0.296457 -0.173085
  0.594057 0.798848 -1.191484 0.190493
  0.427599 0.137147 -0.620404 -0.048354
  0.279607 0.477242 -0.779698 1.930329
  0.235002 0.771194 -3.023831 -0.053441
  0.587975 0.239683 0.839413 0.207220
  0.375476 0.451919 -0.958264 -0.080229
  0.621320 0.702364 0.174752 -2.152954
  0.639107 0.798579 -1.018812 2.057930
  0.370257 0.424940 0.122567 0.959418
  0.317131 0.557115 -1.260271 -0.153265
  0.420237 0.571901 1.364884 0.001053
  0.526708 0.378997 0.039128 0.319191
  0.444064 0.653314 -0.793342 0.271596
  0.226830 0.216974 0.628353 1.684387
  0.054432 0.270601 0.136688 0.264545
  0.273601 0.491834 0.685241 -0.950866
  0.381095 0.553673 -0.119480 0.995603
  0.410672 0.765381 0.852815 1.729738
  0.826233 0.392409 1.511435 -0.411982
  0.624016 0.867407 0.086975 1.026429
  0.958589 0.162106 -1.196046 -1.377347
  0.913166 0.766657 -0.300699 -0.233230
  0.879234 0.999469 -0.552170 -0.615429
  0.487718 0.542401 -1.369391 -1.526664
  0.124565 0.419616 0.194224 -0.601184
  0.597621 0.008664 0.449130 0.200916
  0.271112 0.270007 -0.374771 -0.052204
  0.745496 0.401302 -1.154121 -1.277645
  0.652414 0.334660 1.135684 0.937456
  0.688609 0.410803 -1.406633 0.581265
  0.716712 0.418770 0.388643 -0.043061
  0.003749 0.125146 0.297489 -0.160389
  0.505410 0.816918 0.472931 0.573044
  0.118447 0.110258 -1.162865 0.159470
  0.598283 0.874527 0.470036 -0.376058
  0.412656 0.653771 -0.060994 -0.876931
  0.936142 0.232640 2.433840 -0.664313
  0.992747 0.865871 1.628520 -1.065146
  0.474860 0.463576 -0.658026 0.521536
  0.444961 0.057414 1.886487 -1.880561
  0.211952 0.051467 -0.223420 -0.541414
  0.869978 0.249747 -0.142301 -0.985900
  0.275438 0.258223 -0.242666 0.264724
  0.411787 0.159328 1.607545 0.500003
  0.823259 0.843832 0.962145 1.284499
  0.547437 0.180573 0.629708 0.805323
  0.234921 0.900503 -0.239744 0.946141
  0.615452 0.904956 0.593604 -0.591322
  0.963177 0.386182 -0.793754 -0.443953
  0.648169 0.246620 0.584084 -0.546635
  0.810289 0.493925 0.421320 1.737506
  0.739287 0.785484 0.115402 0.481813
  0.889146 0.626905 -0.709782 0.007164
  0.375301 0.922125 -0.323332 -1.643346
  0.223301 0.272542 0.950674 0.603339
  0.774570 0.963175 0.777149 0.420197
  0.758258 0.387598 0.229085 -1.979464
  0.841583 0.050011 -1.026567 0.657420
  0.972696 0.754978 -1.439146 0.607480
  0.997991 0.124561 0.503925 -1.116878
  0.337928 0.651309 0.758474 0.589959
  0.700257 0.792202 -0.307965 0.176413
  0.806756 0.050684 0.880497 -0.373178
  0.594689 0.694798 -0.655255 0.568206
  0.683706 0.145979 0.764664 -0.513247
  0.342491 0.344020 1.073108 1.124420
  0.206624 0.974029 0.189887 -1.424907
  0.772611 0.000908 0.855811 0.620788
  0.124787 0.615911 -0.679937 -1.956377
  0.618427 0.470749 -1.194509 0.312891
  0.257721 0.092099 -0.475078 -1.346752
  0.955681 0.467031 -0.799623 0.019618
  0.097110 0.145391 -0.634813 -0.206683
  0.512336 0.824842 1.489319 -0.535469
  0.352766 0.241644 1.315018 0.255823
  0.804746 0.096276 0.676585 0.581545
  0.737722 0.671474 -2.011863 1.132487
  0.583041 0.446927 -0.381837 -1.349232
  0.006710 0.696304 -0.486753 -1.885984
  0.882432 0.820448 -1.942186 0.044649
  0.020154 0.098199 0.159664 0.649133
  0.611826 0.429560 0.394073 -0.865800
  0.160196 0.852184 -0.034348 -0.428586
  0.009389 0.468864 -0.072951 0.135304
  0.455707 0.546513 0.414665 -1.121027
  0.964746 0.829943 -0.961886 0.383146
  0.004876 0.529723 -1.164165 0.348064
  0.778692 0.179661 -0.690039 1.318526
  0.007049 0.052733 -0.167579 0.269167
  0.476191 0.417554 0.370540 0.125279
  0.456231 0.344279 -1.673495 -0.776136
  0.587209 0.296576 -0.324021 -1.080736
  0.656099 0.470881 1.171001 -1.495918
  0.187208 0.114771 -0.429480 -0.768458
  0.685010 0.621198 1.279817 1.351663
  0.895184 0.389603 0.169793 0.276249
  0.163258 0.535603 0.169911 1.449067
  0.451766 0.912194 0.069902 -0.808307
  0.839098 0.551493 -1.527711 -1.376636
  0.034779 0.550994 -0.631379 0.199554
  0.489531 0.449949 -0.311498 -0.515464
  0.884981 0.016530 -0.064207 -0.338284
  0.748663 0.349037 0.188505 -1.340992
  0.393881 0.401751 0.476117 1.055917
  0.376620 0.684025 2.636862 0.604094
  0.230589 0.645029 -0.811717 0.732363
  0.953283 0.221006 -0.427646 0.458139
  0.518414 0.636096 2.248598 -0.898526
  0.594937 0.351440 -0.073534 -0.558526
  0.354237 0.040839 0.048453 -0.034697
  0.795677 0.070157 0.758355 0.510000
  0.805367 0.398330 0.895410 -1.176136
  0.269158 0.555566 1.187261 -0.023474
  0.075430 0.193374 1.360275 0.688545
  0.679038 0.479226 -1.026729 -1.113185
  0.498368 0.740549 -0.460330 -0.514705
  0.346942 0.645457 -1.616233 1.202598
  0.238555 0.614640 -1.346918 0.157653
  0.059316 0.491564 -0.370218 -0.707252
  0.413085 0.358022 0.266486 0.853603
  0.643197 0.825786 0.835010 0.226593
  0.537009 0.870433 1.590858 -0.211269
  0.623428 0.726982 1.478366 -1.464919
  0.667398 0.479424 -0.354258 -0.292972
  0.832424 0.593830 0.226198 -0.984089
  0.160680 0.658663 -0.298547 0.712424
  0.722375 0.769825 -0.622948 0.656296
  0.717809 0.536213 0.195151 0.231017
  0.693420 0.438405 -0.274824 0.090349
  0.046154 0.818246 -1.618976 -0.902414
  0.441562 0.335855 1.301251 -2.017829
  0.321930 0.128787 0.278049 0.073236
  0.453255 0.548964 0.830070 1.032828
  0.316418 0.740947 1.255356 0.271457
  0.263440 0.667351 -0.198839 0.394575
  0.571296 0.385153 0.171783 0.748372
  0.996952 0.702518 0.388830 -1.135088
  0.339881 0.529596 -1.796049 -0.717486
  0.052878 0.482904 0.339404 -1.301742
  0.313786 0.657567 0.092616 0.693288
  0.279380 0.120882 1.386349 0.003105
  0.162845 0.754164 0.006183 0.280446
  0.002760 0.026406 -0.984033 -0.977802
  0.536962 0.134624 0.706751 -0.008111
  0.848295 0.342401 -0.387266 1.607295
  0.777410 0.516601 -0.776587 -0.362816
  0.354582 0.052587 -0.140290 -0.008865
  0.736476 0.199289 -2.055666 0.443275
  0.619936 0.036891 0.800038 -0.767200
  0.472373 0.773109 1.186863 0.257021
  0.610844 0.889802 1.482571 0.026467
  0.662830 0.915269 0.392769 0.605413
  0.467097 0.019820 2.295596 -1.286217
  0.447354 0.428486 -1.416363 -0.149422
  0.848596 0.759379 0.953772 -0.654416
  0.476549 0.140245 0.262104 -0.368077
  0.032070 0.165807 0.019637 1.514448
  0.894379 0.342058 1.762150 0.585120
  0.948939 0.436723 -1.322449 -1.896218
  0.729305 0.834303 -0.928370 -0.596684
  0.727826 0.478350 0.579633 -0.189926
  0.418692 0.456950 -0.092950 1.161331
  0.821970 0.008039 0.167172 -1.343885
  0.579539 0.278247 -0.465143 0.097233
  0.394951 0.062044 -0.450543 -1.771152
  0.852076 0.853160 0.854833 0.494831
  0.599889 0.574452 0.692449 1.470468
  0.165664 0.562166 0.212726 0.000100
  0.028687 0.106187 -0.504035 -0.401890
  0.471208 0.929812 -0.532764 0.059352
  0.277403 0.232490 0.921023 -0.802337
